iter	Passed	Remaining
1146	116547	86674
1147	116627	86556
1148	116701	86433
1149	116775	86312
1150	116849	86190
1151	116926	86070
1152	117000	85948
1153	117072	85826
1154	117148	85706
1155	117226	85587
1156	117303	85468
1157	117379	85348
1158	117451	85225
1159	117528	85107
1160	117603	84986
1161	117680	84867
1162	117756	84748
1163	117834	84629
1164	117908	84509
1165	117983	84389
1166	118055	84267
1167	118128	84146
1168	118203	84026
1169	118287	83913
1170	118359	83791
1171	118430	83669
1172	118517	83558
1173	118590	83437
1174	118665	83318
1175	118740	83199
1176	118821	83083
1177	118891	82961
1178	118963	82840
1179	119038	82721
1180	119121	82608
1181	119197	82490
1182	119269	82369
1183	119345	82251
1184	119419	82132
1185	119493	82013
1186	119567	81894
1187	119640	81774
1188	119716	81657
1189	119790	81538
1190	119863	81418
1191	119941	81302
1192	120023	81189
1193	120104	81075
1194	120191	80965
1195	120261	80844
1196	120339	80729
1197	120423	80617
1198	120501	80502
1199	120578	80385
1200	120651	80266
1201	120724	80148
1202	120802	80032
1203	120877	79915
1204	120962	79804
1205	121038	79688
1206	121110	79569
1207	121184	79452
1208	121254	79331
1209	121328	79214
1210	121429	79114
1211	121549	79027
1212	121685	78950
1213	121789	78852
1214	121898	78757
1215	122007	78662
1216	122104	78560
1217	122208	78461
1218	122320	78369
1219	122426	78272
1220	122546	78184
1221	122642	78081
1222	122756	77989
1223	122866	77895
1224	122970	77797
1225	123077	77701
1226	123181	77603
1227	123297	77512
1228	123404	77416
1229	123510	77319
1230	123615	77221
1231	123737	77135
1232	123842	77037
1233	123960	76947
1234	124083	76861
1235	124191	76765
1236	124303	76672
1237	124407	76574
1238	124506	76472
1239	124616	76377
1240	124719	76278
1241	124830	76184
1242	124932	76085
1243	125035	75986
1244	125140	75888
1245	125249	75793
1246	125356	75696
1247	125449	75591
1248	125539	75484
1249	125643	75386
1250	125751	75290
1251	125860	75194
1252	125954	75089
1253	126048	74985
1254	126163	74893
1255	126271	74797
1256	126376	74700
1257	126480	74601
1258	126554	74484
1259	126628	74369
1260	126705	74254
1261	126778	74138
1262	126852	74022
1263	126859	73867
1264	126936	73753
1265	127007	73636
1266	127079	73519
1267	127153	73404
1268	127230	73290
1269	127306	73176
1270	127376	73058
1271	127446	72941
1272	127520	72826
1273	127594	72711
1274	127671	72597
1275	127750	72485
1276	127830	72373
1277	127904	72258
1278	127975	72142
1279	128048	72027
1280	128136	71920
1281	128216	71809
1282	128311	71706
1283	128399	71599
1284	128484	71491
1285	128553	71374
1286	128624	71258
1287	128707	71148
1288	128778	71033
1289	128852	70918
1290	128931	70807
1291	129008	70694
1292	129081	70580
1293	129155	70466
1294	129230	70353
1295	129307	70241
1296	129375	70124
1297	129452	70011
1298	129527	69899
1299	129606	69788
1300	129676	69672
1301	129754	69561
1302	129841	69454
1303	129913	69340
1304	129994	69231
1305	130079	69123
1306	130157	69012
1307	130239	68903
1308	130312	68789
1309	130386	68676
1310	130461	68564
1311	130538	68452
1312	130608	68337
1313	130685	68226
1314	130761	68115
1315	130840	68004
1316	130914	67892
1317	130989	67780
1318	131059	67666
1319	131141	67557
1320	131212	67443
1321	131287	67332
1322	131360	67219
1323	131431	67105
1324	131510	66996
1325	131579	66881
1326	131663	66774
1327	131770	66678
1328	131878	66584
1329	131984	66488
1330	132085	66390
1331	132209	66303
1332	132310	66204
1333	132432	66116
1334	132545	66024
1335	132649	65927
1336	132763	65835
1337	132872	65741
1338	132978	65644
1339	133080	65547
1340	133189	65452
1341	133286	65351
1342	133396	65258
1343	133501	65161
1344	133602	65063
1345	133710	64967
1346	133842	64884
1347	133949	64788
1348	134053	64691
1349	134158	64594
1350	134270	64501
1351	134375	64404
1352	134463	64300
1353	134577	64207
1354	134680	64109
1355	134795	64017
1356	134906	63924
1357	135007	63825
1358	135101	63723
1359	135205	63626
1360	135313	63530
1361	135414	63432
1362	135515	63333
1363	135624	63238
1364	135726	63140
1365	135833	63044
1366	135938	62947
1367	136044	62851
1368	136149	62753
1369	136265	62662
1370	136380	62569
1371	136482	62471
1372	136593	62377
1373	136689	62276
1374	136761	62164
1375	136839	62055
1376	136915	61945
1377	136986	61832
1378	137057	61720
1379	137129	61608
1380	137207	61499
1381	137281	61389
1382	137354	61278
1383	137429	61167
1384	137501	61056
1385	137578	60947
1386	137651	60836
1387	137728	60727
1388	137798	60615
1389	137873	60505
1390	137947	60395
1391	138017	60283
1392	138090	60172
1393	138164	60062
1394	138241	59954
1395	138317	59845
1396	138391	59735
1397	138467	59626
1398	138573	59530
1399	138654	59423
1400	138732	59315
1401	138803	59204
1402	138879	59095
1403	138954	58986
1404	139035	58879
1405	139120	58775
1406	139192	58664
1407	139262	58553
1408	139334	58443
1409	139409	58334
1410	139480	58223
1411	139552	58114
1412	139626	58004
1413	139700	57895
1414	139774	57786
1415	139852	57679
1416	139925	57569
1417	140005	57463
1418	140087	57358
1419	140166	57251
