iter	MAE	RMSE
1698	0.0001603349297	0.003588021115
1699	0.0001596078669	0.003587955115
1700	0.0001586452637	0.003587854299
1701	0.0001578684401	0.003587746221
1702	0.0001571719749	0.003587677384
1703	0.0001562104178	0.003587559228
1704	0.0001555721564	0.003587499839
1705	0.0001548962594	0.003587443649
1706	0.0001539589373	0.003587350572
1707	0.0001535688653	0.003587301672
1708	0.0001530165031	0.003587265599
1709	0.0001522271612	0.003587224703
1710	0.0001518948469	0.003587168264
1711	0.0001511790888	0.003587089978
1712	0.0001502279326	0.003586995607
1713	0.0001497875574	0.003586955787
1714	0.0001492701949	0.003586883748
1715	0.0001484159665	0.003586813401
1716	0.0001477446777	0.003586762256
1717	0.0001470185304	0.003586721475
1718	0.0001463722626	0.003586668273
1719	0.0001458013581	0.003586609006
1720	0.0001450002008	0.003586504381
1721	0.0001445207734	0.003586446091
1722	0.0001440328852	0.003586393595
1723	0.0001434992095	0.003586355406
1724	0.0001428134359	0.003586319389
1725	0.0001424266756	0.003586280159
1726	0.0001420177834	0.003586235921
1727	0.0001415956823	0.003586205479
1728	0.0001413593457	0.00358616751
1729	0.0001408540865	0.003586108255
1730	0.0001402853763	0.003586067643
1731	0.0001393615694	0.003586002613
1732	0.0001388731813	0.003585966572
1733	0.0001380105162	0.003585895133
1734	0.0001372382282	0.003585847356
1735	0.0001361996868	0.00358577847
1736	0.0001359133594	0.003585751343
1737	0.0001349450122	0.00358569339
1738	0.0001346657158	0.003585667579
1739	0.0001341393101	0.003585616157
1740	0.0001337502998	0.003585591083
1741	0.0001331929315	0.003585559989
1742	0.0001326478972	0.003585518788
1743	0.0001322903551	0.003585478057
1744	0.0001316512798	0.003585419678
1745	0.0001306382432	0.003585372969
1746	0.0001298941682	0.003585321014
1747	0.0001290358837	0.003585240375
1748	0.0001281619944	0.003585180572
1749	0.0001277978317	0.003585147459
1750	0.0001274578064	0.003585126301
1751	0.0001270979507	0.003585091595
1752	0.0001266672793	0.003585053087
1753	0.0001259390777	0.003585002284
1754	0.0001256304334	0.00358498564
1755	0.0001244824362	0.003584923095
1756	0.0001240143298	0.003584891343
1757	0.0001238339139	0.003584874835
1758	0.0001226435196	0.003584814857
1759	0.0001218464499	0.003584765134
1760	0.0001215605093	0.003584723007
1761	0.0001208905387	0.003584682536
1762	0.0001203377083	0.003584650723
1763	0.0001199143839	0.003584588348
1764	0.0001194779775	0.003584556582
1765	0.0001192780269	0.003584536765
1766	0.0001185851716	0.003584456426
1767	0.0001181062986	0.003584433404
1768	0.0001175457366	0.00358439326
1769	0.0001171535423	0.003584370398
1770	0.0001168878162	0.003584354861
1771	0.0001163498226	0.003584316891
1772	0.0001158955977	0.003584274067
1773	0.0001151890532	0.003584222608
1774	0.0001146919313	0.003584185987
1775	0.0001141436722	0.003584152433
1776	0.0001139324009	0.003584137188
1777	0.0001132962825	0.003584102869
1778	0.0001129062546	0.00358406841
1779	0.0001125142847	0.003584037985
1780	0.0001123271312	0.003584028939
1781	0.0001116747325	0.003583968289
1782	0.0001114247474	0.003583948581
1783	0.0001108963724	0.003583920049
1784	0.0001102814775	0.003583886202
1785	0.000109636257	0.00358385934
1786	0.0001090773169	0.003583811498
1787	0.0001086188897	0.003583780897
1788	0.0001080756138	0.003583746793
1789	0.0001078276556	0.003583726179
1790	0.0001073554675	0.003583686786
1791	0.0001068911337	0.003583655538
1792	0.0001065953232	0.003583633333
1793	0.0001063937878	0.003583619272
1794	0.0001059207231	0.003583584405
1795	0.0001056418044	0.003583561959
1796	0.0001053613501	0.003583548067
1797	0.0001048227285	0.003583513255
1798	0.0001043512543	0.003583489557
1799	0.0001040537003	0.003583462617
1800	0.0001036248157	0.003583447425
1801	0.0001032486947	0.003583423242
1802	0.0001027691951	0.003583388598
1803	0.0001022846978	0.003583355317
1804	0.0001020128469	0.003583329272
1805	0.0001016105127	0.003583299776
1806	0.0001013919754	0.00358328523
1807	0.0001011273074	0.003583271784
1808	0.0001007768239	0.003583256141
1809	0.0001003224643	0.003583230508
1810	9.99344073e-05	0.00358320785
1811	9.954321626e-05	0.003583187842
1812	9.931781385e-05	0.003583173534
1813	9.890947169e-05	0.003583142285
1814	9.86609345e-05	0.003583125269
1815	9.829084373e-05	0.003583103354
1816	9.796052627e-05	0.003583080864
1817	9.742134358e-05	0.003583056254
1818	9.720674019e-05	0.003583042734
1819	9.674717985e-05	0.003583024573
1820	9.637347831e-05	0.00358300207
1821	9.568876387e-05	0.003582974824
1822	9.522245113e-05	0.003582957683
1823	9.471328902e-05	0.003582935493
1824	9.441787479e-05	0.003582925002
1825	9.407082413e-05	0.003582907968
1826	9.375579849e-05	0.003582893677
1827	9.335957581e-05	0.003582873446
1828	9.31720334e-05	0.003582859999
1829	9.27079068e-05	0.00358282587
1830	9.22343536e-05	0.003582804152
1831	9.194317615e-05	0.003582793411
1832	9.130669384e-05	0.003582772612
1833	9.09048342e-05	0.003582758129
1834	9.01380386e-05	0.003582723618
1835	8.99807317e-05	0.003582717448
1836	8.969301523e-05	0.003582706632
1837	8.959322176e-05	0.003582701224
1838	8.921602833e-05	0.003582683101
1839	8.89062879e-05	0.003582666799
1840	8.865821956e-05	0.003582649393
1841	8.842763235e-05	0.003582635118
1842	8.819480491e-05	0.003582622976
1843	8.797441952e-05	0.003582609481
1844	8.778744106e-05	0.003582600294
1845	8.753044503e-05	0.003582586654
1846	8.723425085e-05	0.003582570429
1847	8.701237229e-05	0.00358255979
1848	8.67942075e-05	0.003582546615
1849	8.64465807e-05	0.003582520901
1850	8.615651734e-05	0.003582512144
1851	8.582295296e-05	0.00358249593
1852	8.549585898e-05	0.003582482798
1853	8.506517553e-05	0.003582462083
1854	8.465065996e-05	0.00358244967
1855	8.432069995e-05	0.003582435433
1856	8.41096724e-05	0.003582423885
1857	8.383116971e-05	0.003582413923
1858	8.361832288e-05	0.00358240664
1859	8.34184548e-05	0.003582399794
1860	8.319507731e-05	0.003582383455
1861	8.304624431e-05	0.003582375305
1862	8.282135674e-05	0.003582366245
1863	8.245972883e-05	0.003582350028
1864	8.219341063e-05	0.003582340455
1865	8.19498806e-05	0.003582333397
1866	8.166652924e-05	0.003582320158
1867	8.127266622e-05	0.003582303701
1868	8.104920116e-05	0.003582297558
1869	8.083815098e-05	0.003582287939
1870	8.066036872e-05	0.003582283249
1871	8.042030607e-05	0.003582277142
1872	8.007452561e-05	0.003582260695
1873	7.982851253e-05	0.003582249317
1874	7.9603044e-05	0.003582242022
1875	7.943504802e-05	0.003582232398
1876	7.926133135e-05	0.003582223228
1877	7.894243576e-05	0.003582208238
1878	7.867133425e-05	0.003582194187
1879	7.854925132e-05	0.003582189698
1880	7.827232824e-05	0.003582177938
1881	7.805737875e-05	0.003582168839
1882	7.763745924e-05	0.003582156291
1883	7.748664207e-05	0.003582149858
1884	7.734247365e-05	0.003582140755
1885	7.716247113e-05	0.00358212511
1886	7.678839486e-05	0.003582113992
1887	7.667685614e-05	0.003582106463
1888	7.638712073e-05	0.003582099013
1889	7.60149968e-05	0.003582080091
1890	7.562833461e-05	0.003582070287
1891	7.532167598e-05	0.003582060904
1892	7.504597418e-05	0.00358205167
1893	7.475686334e-05	0.003582044631
1894	7.456026576e-05	0.003582033923
1895	7.437555711e-05	0.003582028976
1896	7.410290536e-05	0.003582019097
1897	7.383021537e-05	0.003582012774
1898	7.359103258e-05	0.003582007111
1899	7.338724087e-05	0.003581998178
1900	7.281436818e-05	0.003581980986
1901	7.2601002e-05	0.003581975136
1902	7.22940293e-05	0.003581964202
1903	7.210463924e-05	0.003581956261
1904	7.188993817e-05	0.00358194582
1905	7.168802035e-05	0.003581935752
1906	7.150275406e-05	0.003581926425
1907	7.12784452e-05	0.003581914041
1908	7.113779778e-05	0.003581909409
1909	7.09835969e-05	0.003581902483
1910	7.079972019e-05	0.003581892528
1911	7.058619147e-05	0.003581884187
1912	7.048068976e-05	0.003581881426
1913	7.028780146e-05	0.003581871357
1914	7.00918895e-05	0.003581861039
1915	6.982483196e-05	0.003581851739
1916	6.953521246e-05	0.003581842204
1917	6.92394765e-05	0.003581830603
1918	6.915694937e-05	0.003581825344
1919	6.875440637e-05	0.00358181557
1920	6.848941323e-05	0.003581806437
1921	6.831818999e-05	0.003581800605
1922	6.803599124e-05	0.00358179338
1923	6.776141065e-05	0.003581786054
1924	6.75323128e-05	0.003581780934
1925	6.735489207e-05	0.003581775845
1926	6.715606219e-05	0.003581771102
1927	6.708154028e-05	0.003581766917
1928	6.691475976e-05	0.00358176278
1929	6.672752699e-05	0.003581757989
1930	6.655035247e-05	0.003581751011
1931	6.645650929e-05	0.00358174707
1932	6.62783337e-05	0.003581742742
1933	6.613058936e-05	0.003581738631
1934	6.580739799e-05	0.00358173119
1935	6.562135891e-05	0.003581723123
1936	6.54666236e-05	0.003581720753
1937	6.508520271e-05	0.003581712805
1938	6.49782714e-05	0.003581708326
1939	6.482966493e-05	0.003581702551
1940	6.459166813e-05	0.003581697017
1941	6.432072634e-05	0.003581688245
1942	6.411896492e-05	0.003581682621
1943	6.401503725e-05	0.003581678227
1944	6.385432537e-05	0.003581672465
1945	6.371165865e-05	0.00358166878
1946	6.34136982e-05	0.003581662343
1947	6.315319499e-05	0.003581655445
1948	6.29939206e-05	0.003581648449
1949	6.288633409e-05	0.003581642868
1950	6.253111485e-05	0.003581635335
1951	6.237003218e-05	0.003581632238
1952	6.223564041e-05	0.003581627292
1953	6.19464353e-05	0.003581620861
1954	6.180925437e-05	0.00358161632
1955	6.167969878e-05	0.003581612181
1956	6.140428813e-05	0.003581606527
1957	6.121504663e-05	0.003581600095
1958	6.103488551e-05	0.003581595201
1959	6.077924553e-05	0.00358158758
1960	6.065543754e-05	0.003581583368
1961	6.057461899e-05	0.00358158094
1962	6.041335885e-05	0.003581574737
1963	6.008437857e-05	0.003581565844
1964	5.985658302e-05	0.003581560326
1965	5.967391917e-05	0.003581555191
1966	5.956483617e-05	0.003581551674
1967	5.939358588e-05	0.003581547453
1968	5.920082775e-05	0.003581542801
1969	5.910107813e-05	0.003581539658
1970	5.895459912e-05	0.00358153729
1971	5.873919348e-05	0.0035815312
1972	5.867415049e-05	0.003581529936
1973	5.850682516e-05	0.003581524858
1974	5.842954008e-05	0.003581522271
1975	5.834044681e-05	0.00358151992
1976	5.819222686e-05	0.003581516193
1977	5.796705813e-05	0.003581511901
1978	5.786318656e-05	0.003581509391
1979	5.76721048e-05	0.00358150027
1980	5.759737118e-05	0.003581497409
1981	5.751248358e-05	0.003581494774
1982	5.742612391e-05	0.003581492691
1983	5.723773444e-05	0.003581487108
1984	5.702489425e-05	0.003581481428
1985	5.695762844e-05	0.003581480342
1986	5.685092057e-05	0.003581478768
1987	5.67079508e-05	0.003581475487
1988	5.654076528e-05	0.003581470666
1989	5.641832637e-05	0.003581467762
1990	5.613278978e-05	0.003581461409
1991	5.599318559e-05	0.003581457287
1992	5.583156141e-05	0.00358145288
1993	5.562620676e-05	0.003581448828
1994	5.54239293e-05	0.00358144599
1995	5.528358736e-05	0.003581441659
1996	5.506602134e-05	0.003581437785
1997	5.492662858e-05	0.003581433465
1998	5.474395215e-05	0.003581425807
1999	5.459869912e-05	0.003581422321
